1,-12368.833819983
2,-5858.2020921607
3,-3520.3675694864
4,2753.6308862915
5,2374.9202224542
6,3087.1135512311
7,2317.1023051732
8,3439.3664230035
9,2675.3667600389
10,2520.4125040572
11,2929.572773188
12,2399.1797592776
13,-536.29138509029
14,1685.5742688689
15,2072.4420811798
16,878.66928856086
17,1627.0924348861
18,1791.2506438517
19,933.74254084654
20,968.1167706268
21,-3764.5375210446
22,1864.668720972
23,2125.4749277572
24,1530.9273989362
25,1018.0273211616
26,2125.1989355745
27,-2138.2894768659
28,2349.384392936
29,2163.7299675317
30,955.51550741957
31,463.32276516793
32,212.17995228668
33,1616.499303319
34,1923.6746173613
35,552.26716297161
36,529.74377541409
37,1186.8651477581
38,842.25074106409
39,1507.1849807047
40,295.95991238579
41,241.84852513106
42,818.69409432486
43,1373.6583098668
44,2514.974030174
45,884.05817773936
46,-291.6725305842
47,1925.9476408607
48,1756.265260581
49,550.13257566449
50,1129.1479157897
51,-76.663470998392
52,-2303.477546456
53,966.73583171098
54,2739.7542105913
55,1470.8482430807
56,2135.5906476163
57,1961.0566435925
58,374.39978560946
59,9.7234514052557
60,1422.4611508127
61,-69.572760426549
62,598.9434851274
63,1292.8028693427
64,398.313207502
65,350.7553142848
66,1263.6474541818
67,212.34161602802
68,907.61091247032
69,241.25810528441
70,449.47826573564
71,1152.9365446187
72,2143.9384331424
73,2426.2706120792
74,1795.8774982712
75,815.17348249119
76,1682.4050531772
77,1333.9555825355
78,1464.7604247264
79,1081.989487516
80,580.81191364308
81,1012.3328063378
82,1136.1743716259
83,1048.2243085217
84,809.63046018725
85,1381.0647928554
86,2482.1182463999
87,467.61462943008
88,1369.8217055659
89,581.89945193939
90,1984.3167601056
91,513.74816043978
92,698.10585290606
93,2050.6456425572
94,610.43227098566
95,1960.6213348733
96,1655.6611221581
97,-1953.8957939236
98,942.11306492068
99,3632.609459831
100,2420.4055336952
101,-863.22769540745
102,1423.1099329325
103,2092.3656458479
104,1137.4303218778
105,1103.2412767885
106,1443.3507859206
107,-2836.3157611295
108,-2679.9214949072
109,-1904.5970570307
110,1558.2017249252
111,2015.8069595963
112,960.73363743751
113,-4913.2400664989
114,594.8043847878
115,637.55021444447
116,1383.3270827821
117,679.64479252603
118,1866.4684892721
119,2736.5456792166
120,355.04972135232
121,401.2806613677
122,986.24335430059
123,-775.68144935593
124,-1986.7817001613
125,555.88205420436
126,561.19182301579
127,835.13567824082
128,961.29207661664
129,1705.2207411019
130,1231.6250259673
131,923.04554546013
132,1818.6922326439
133,2316.810469357
134,1921.7334299626
135,2077.5131196872
136,2249.9608008058
137,1324.8937577017
138,1409.3984417811
139,1485.5733355723
140,1136.1895306579
141,1637.3777647533
142,1513.7936829588
143,863.94497847088
144,1532.3779960491
145,630.07554026189
146,1020.2467990479
147,1164.190414381
148,1885.2926818189
149,2566.0302367778
150,1282.0041617415
151,689.41650015872
152,993.24125247646
153,1192.6239662177
154,1405.7774624855
155,3252.0915459777
156,2609.921502453
157,-2151.2358770019
158,1901.3532361303
159,-924.64309548441
160,-2387.7832804653
161,-2621.4134993692
162,-3728.7340390465
163,-2227.0869787594
164,-4206.9614008106
165,1667.1652870988
